Age,Attrition,BusinessTravel,Gender,JobInvolvement,JobRole,MaritalStatus,OverTime,StockOptionLevel,YearsAtCompany,YearsSinceLastPromotion,is_job_hopper,abs_raise,manager_share,dissatisfaction_score,burnout_risk,distance_x_overtime,life_stage
24,0,Travel_Rarely,Female,3.0,Sales Executive,Divorced,Yes,1.0,5.0,0.0,0,51120.0,0.6,5.0,0,10.0,Other
30,0,Travel_Rarely,Male,3.0,Sales Representative,Married,No,1.0,1.0,0.0,0,44568.0,0.0,11.0,0,0.0,Mid_Career_Family
26,1,Travel_Frequently,Male,3.0,Research Scientist,Single,No,0.0,6.0,0.0,0,68244.0,0.6666666666666666,10.0,0,0.0,Young_Single
22,0,Travel_Rarely,Female,3.0,Research Scientist,Married,No,1.0,2.0,1.0,0,29172.0,1.0,10.0,0,0.0,Other
36,0,Travel_Rarely,Male,2.0,Sales Executive,Married,No,2.0,10.0,9.0,0,98748.0,0.0,10.0,0,0.0,Mid_Career_Family
30,1,Travel_Frequently,Male,3.0,Research Scientist,Single,Yes,0.0,1.0,0.0,1,52555.0,0.0,7.0,0,4.0,Other
37,0,Travel_Rarely,Female,3.0,Laboratory Technician,Divorced,No,1.0,18.0,12.0,0,36408.0,0.9444444444444444,10.0,0,0.0,Mid_Career_Family
40,0,Travel_Rarely,Female,3.0,Sales Executive,Divorced,No,2.0,5.0,1.0,1,68580.0,0.6,8.0,0,0.0,Mid_Career_Family
42,0,Travel_Rarely,Female,3.0,Laboratory Technician,Divorced,No,1.0,5.0,1.0,0,41216.0,0.4,12.0,0,0.0,Mid_Career_Family
37,0,Travel_Rarely,Male,3.0,Manufacturing Director,Single,Yes,0.0,1.0,0.0,0,50364.0,1.0,9.0,1,10.0,Other
43,0,Travel_Rarely,Male,2.0,Research Director,Divorced,No,1.0,25.0,3.0,0,157696.0,0.36,11.0,0,0.0,Mid_Career_Family
40,0,Travel_Rarely,Female,2.0,Laboratory Technician,Married,No,1.0,1.0,0.0,0,75856.0,0.0,10.0,0,0.0,Mid_Career_Family
54,0,Travel_Rarely,Male,3.0,Research Director,Married,No,1.0,4.0,1.0,0,213466.0,0.5,13.0,0,0.0,Senior
34,0,Non-Travel,Female,3.0,Sales Executive,Married,No,1.0,3.0,1.0,1,98070.0,0.6666666666666666,10.0,0,0.0,Mid_Career_Family
31,0,Travel_Rarely,Female,3.0,Manufacturing Director,Married,No,1.0,13.0,3.0,0,51672.0,0.9230769230769231,14.0,0,0.0,Mid_Career_Family
43,0,Travel_Frequently,Male,3.0,Laboratory Technician,Married,No,1.0,3.0,1.0,1,45160.0,0.6666666666666666,8.0,0,0.0,Mid_Career_Family
43,0,Travel_Rarely,Female,3.0,Healthcare Representative,Divorced,Yes,0.0,5.0,0.0,1,63308.0,0.4,7.0,0,8.0,Mid_Career_Family
25,0,Travel_Rarely,Female,2.0,Sales Executive,Single,Yes,0.0,5.0,1.0,0,49357.0,0.6,9.0,1,4.0,Young_Single
37,0,Non-Travel,Female,3.0,Research Scientist,Married,Yes,2.0,13.0,10.0,0,66735.0,0.5384615384615384,11.0,1,25.0,Mid_Career_Family
31,0,Travel_Rarely,Male,2.0,Laboratory Technician,Married,No,1.0,4.0,3.0,0,26616.0,0.5,9.0,0,0.0,Mid_Career_Family
39,0,Travel_Frequently,Male,3.0,Manager,Divorced,Yes,1.0,21.0,1.0,0,268758.0,0.2857142857142857,9.0,1,1.0,Mid_Career_Family
56,0,Travel_Frequently,Female,4.0,Sales Executive,Married,No,3.0,7.0,7.0,0,145332.0,1.0,10.0,0,0.0,Senior
30,0,Travel_Rarely,Female,3.0,Sales Executive,Single,No,0.0,5.0,4.0,0,72347.0,0.8,10.0,0,0.0,Other
41,0,Travel_Rarely,Male,4.0,Sales Executive,Married,No,1.0,10.0,0.0,0,134272.0,0.7,11.0,0,0.0,Mid_Career_Family
28,0,Travel_Rarely,Male,3.0,Laboratory Technician,Divorced,No,1.0,10.0,1.0,0,54696.0,0.8,9.0,0,0.0,Other
25,1,Travel_Rarely,Male,3.0,Laboratory Technician,Married,No,1.0,2.0,0.0,1,52403.0,1.0,12.0,0,0.0,Other
52,0,Travel_Rarely,Male,2.0,Manufacturing Director,Married,Yes,0.0,5.0,0.0,0,111566.0,0.8,7.0,0,3.0,Senior
45,0,Travel_Rarely,Male,3.0,Research Scientist,Married,No,2.0,2.0,0.0,0,55734.0,1.0,9.0,0,0.0,Senior
52,0,Travel_Rarely,Female,3.0,Manager,Married,No,0.0,5.0,1.0,0,215215.0,0.8,7.0,0,0.0,Senior
42,0,Travel_Frequently,Female,3.0,Research Scientist,Divorced,No,1.0,5.0,0.0,0,50116.0,0.4,11.0,0,0.0,Mid_Career_Family
30,0,Travel_Rarely,Female,1.0,Manufacturing Director,Single,No,0.0,5.0,0.0,0,121820.0,0.4,7.0,0,0.0,Other
60,0,Travel_Rarely,Female,3.0,Manager,Married,No,0.0,29.0,11.0,0,215226.0,0.3448275862068966,13.0,0,0.0,Senior
46,0,Travel_Rarely,Female,3.0,Manufacturing Director,Divorced,No,1.0,10.0,0.0,0,67340.0,0.8,9.0,0,0.0,Senior
42,0,Travel_Frequently,Female,2.0,Healthcare Representative,Married,No,3.0,6.0,0.0,0,49753.0,0.6666666666666666,4.0,0,0.0,Mid_Career_Family
24,1,Travel_Rarely,Female,3.0,Sales Representative,Single,Yes,0.0,5.0,1.0,0,51232.0,0.8,12.0,1,1.0,Young_Single
34,1,Travel_Frequently,Female,1.0,Sales Representative,Divorced,No,1.0,2.0,1.0,0,37616.0,0.0,7.0,0,0.0,Mid_Career_Family
38,0,Travel_Frequently,Male,3.0,Laboratory Technician,Married,Yes,1.0,1.0,0.0,0,39146.0,0.0,6.0,0,2.0,Mid_Career_Family
40,0,Travel_Rarely,Female,3.0,Manager,Married,No,0.0,20.0,1.0,0,252574.0,0.6,7.0,0,0.0,Mid_Career_Family
26,0,Travel_Rarely,Female,3.0,Research Scientist,Divorced,No,2.0,3.0,0.0,0,63492.0,0.6666666666666666,12.0,0,0.0,Other
30,0,Non-Travel,Male,3.0,Laboratory Technician,Married,No,1.0,5.0,1.0,1,31455.0,0.8,9.0,0,0.0,Mid_Career_Family
29,0,Travel_Rarely,Male,2.0,Research Director,Married,No,0.0,10.0,0.0,0,214830.0,0.7,9.0,0,0.0,Other
29,1,Travel_Rarely,Female,2.0,Research Scientist,Married,No,0.0,2.0,1.0,1,40736.0,0.5,9.0,0,0.0,Other
19,1,Travel_Rarely,Male,2.0,Human Resources,Single,No,0.0,1.0,0.0,0,30768.0,0.0,8.0,0,0.0,Young_Single
30,0,Non-Travel,Female,3.0,Sales Executive,Married,No,0.0,9.0,7.0,0,92532.0,0.8888888888888888,10.0,0,0.0,Mid_Career_Family
57,0,Travel_Rarely,Male,2.0,Manager,Divorced,No,1.0,1.0,0.0,0,169416.0,0.0,10.0,0,0.0,Senior
50,0,Travel_Rarely,Male,2.0,Manager,Married,No,1.0,27.0,15.0,0,255690.0,0.25925925925925924,10.0,0,0.0,Senior
30,0,Non-Travel,Female,3.0,Laboratory Technician,Single,No,0.0,11.0,6.0,0,35896.0,0.6363636363636364,8.0,0,0.0,Other
60,0,Travel_Frequently,Female,2.0,Sales Executive,Married,No,0.0,18.0,13.0,0,195054.0,0.6111111111111112,8.0,0,0.0,Senior
47,0,Travel_Rarely,Female,3.0,Manufacturing Director,Divorced,No,3.0,5.0,0.0,0,65910.0,0.8,9.0,0,0.0,Senior
46,0,Travel_Rarely,Male,3.0,Research Director,Married,No,0.0,3.0,0.0,0,232193.0,0.3333333333333333,12.0,0,0.0,Senior
35,0,Travel_Rarely,Male,1.0,Laboratory Technician,Single,No,0.0,5.0,4.0,0,63450.0,0.6,7.0,0,0.0,Other
54,0,Travel_Rarely,Female,3.0,Laboratory Technician,Single,No,0.0,1.0,0.0,0,41580.0,0.0,8.0,0,0.0,Senior
34,0,Travel_Rarely,Male,2.0,Research Scientist,Divorced,No,1.0,7.0,5.0,0,33216.0,1.0,7.0,0,0.0,Mid_Career_Family
46,0,Travel_Rarely,Female,2.0,Sales Executive,Married,Yes,1.0,3.0,1.0,0,172349.0,0.6666666666666666,7.0,0,10.0,Senior
31,0,Travel_Rarely,Male,3.0,Manufacturing Director,Divorced,No,1.0,13.0,0.0,0,266200.0,0.6153846153846154,7.0,0,0.0,Mid_Career_Family
33,1,Travel_Rarely,Male,3.0,Manager,Married,Yes,0.0,7.0,7.0,0,163320.0,1.0,7.0,0,15.0,Mid_Career_Family
33,1,Travel_Rarely,Male,1.0,Laboratory Technician,Divorced,No,3.0,4.0,1.0,1,44304.0,0.75,11.0,0,0.0,Mid_Career_Family
30,0,Travel_Rarely,Male,3.0,Sales Representative,Single,No,0.0,3.0,1.0,0,41762.0,0.6666666666666666,10.0,0,0.0,Other
35,0,Travel_Rarely,Male,3.0,Healthcare Representative,Married,Yes,0.0,8.0,0.0,1,91584.0,0.0,7.0,0,16.0,Mid_Career_Family
31,1,Travel_Frequently,Male,3.0,Healthcare Representative,Married,No,0.0,1.0,0.0,0,117888.0,0.0,12.0,0,0.0,Mid_Career_Family
34,1,Travel_Frequently,Female,3.0,Human Resources,Divorced,Yes,3.0,3.0,0.0,1,149250.0,0.6666666666666666,11.0,1,23.0,Mid_Career_Family
42,0,Travel_Frequently,Male,3.0,Laboratory Technician,Married,No,1.0,2.0,2.0,1,35581.0,0.0,8.0,0,0.0,Mid_Career_Family
36,0,Non-Travel,Male,3.0,Sales Executive,Single,No,0.0,10.0,9.0,0,139720.0,0.7,8.0,0,0.0,Other
22,1,Travel_Frequently,Male,2.0,Laboratory Technician,Single,No,0.0,2.0,1.0,1,62304.0,1.0,8.0,0,0.0,Young_Single
48,0,Travel_Rarely,Female,3.0,Sales Executive,Married,No,1.0,9.0,6.0,0,56714.0,0.7777777777777778,10.0,0,0.0,Senior
55,0,Travel_Rarely,Female,3.0,Manager,Single,No,0.0,10.0,7.0,0,387205.0,0.7,10.0,0,0.0,Senior
41,0,Non-Travel,Male,3.0,Sales Executive,Single,No,0.0,14.0,1.0,0,87220.0,0.7142857142857143,5.0,0,0.0,Other
35,0,Travel_Rarely,Male,3.0,Sales Executive,Married,No,0.0,11.0,6.0,0,51887.0,0.8181818181818182,9.0,0,0.0,Mid_Career_Family
40,0,Travel_Rarely,Female,3.0,Manufacturing Director,Single,No,0.0,20.0,5.0,0,198555.0,0.65,9.0,0,0.0,Other
39,0,Travel_Frequently,Female,3.0,Laboratory Technician,Married,No,1.0,8.0,0.0,0,41305.0,0.875,10.0,0,0.0,Mid_Career_Family
31,0,Travel_Rarely,Male,3.0,Sales Executive,Single,Yes,0.0,6.0,0.0,1,85566.0,0.8333333333333334,7.0,0,2.0,Other
42,0,Travel_Rarely,Male,3.0,Manufacturing Director,Married,Yes,1.0,10.0,5.0,0,155526.0,0.8,9.0,1,24.0,Mid_Career_Family
45,0,Travel_Rarely,Male,3.0,Sales Executive,Married,No,1.0,8.0,3.0,0,91295.0,0.875,8.0,0,0.0,Senior
26,1,Travel_Frequently,Female,3.0,Human Resources,Divorced,Yes,1.0,7.0,1.0,0,30151.0,0.0,11.0,1,17.0,Other
29,0,Travel_Rarely,Male,3.0,Manufacturing Director,Divorced,No,2.0,3.0,1.0,1,51144.0,0.6666666666666666,6.0,0,0.0,Other
33,0,Travel_Rarely,Female,4.0,Research Director,Divorced,No,1.0,6.0,0.0,1,307496.0,0.8333333333333334,10.0,0,0.0,Mid_Career_Family
31,0,Travel_Rarely,Male,2.0,Manager,Divorced,No,1.0,5.0,0.0,1,242697.0,0.2,8.0,0,0.0,Mid_Career_Family
18,1,Travel_Frequently,Male,3.0,Sales Representative,Single,Yes,0.0,0.0,0.0,0,26292.0,,9.0,1,5.0,Young_Single
40,0,Non-Travel,Male,1.0,Sales Executive,Divorced,No,1.0,1.0,0.0,0,163980.0,1.0,10.0,0,0.0,Mid_Career_Family
41,0,Non-Travel,Female,2.0,Healthcare Representative,Single,Yes,0.0,8.0,0.0,0,115787.0,0.875,12.0,1,2.0,Other
26,0,Travel_Rarely,Male,3.0,Sales Executive,Divorced,No,2.0,0.0,0.0,1,51672.0,,12.0,0,0.0,Other
35,0,Travel_Rarely,Female,3.0,Sales Executive,Single,No,0.0,5.0,0.0,0,77744.0,0.6,9.0,0,0.0,Other
34,0,Travel_Rarely,Male,4.0,Sales Executive,Single,No,0.0,10.0,5.0,0,64044.0,0.7,5.0,0,0.0,Other
26,1,Travel_Rarely,Male,1.0,Laboratory Technician,Single,Yes,0.0,1.0,0.0,0,42120.0,0.0,10.0,1,24.0,Young_Single
37,0,Travel_Rarely,Female,3.0,Manufacturing Director,Single,No,0.0,6.0,1.0,1,127347.0,0.3333333333333333,6.0,0,0.0,Other
46,0,Travel_Frequently,Female,3.0,Healthcare Representative,Married,No,0.0,2.0,1.0,0,115797.0,1.0,10.0,0,0.0,Senior
41,0,Travel_Rarely,Female,3.0,Manager,Married,No,1.0,18.0,11.0,0,265520.0,0.4444444444444444,12.0,0,0.0,Mid_Career_Family
37,0,Non-Travel,Male,3.0,Sales Executive,Divorced,No,1.0,9.0,7.0,0,114842.0,0.7777777777777778,10.0,0,0.0,Mid_Career_Family
52,0,Travel_Rarely,Male,3.0,Research Scientist,Divorced,Yes,2.0,10.0,6.0,0,66924.0,0.9,10.0,1,6.0,Senior
32,1,Non-Travel,Male,4.0,Sales Executive,Married,No,0.0,4.0,1.0,1,56484.0,0.5,6.0,0,0.0,Mid_Career_Family
24,0,Travel_Frequently,Male,3.0,Sales Representative,Married,No,2.0,2.0,2.0,0,31200.0,0.5,6.0,0,0.0,Other
38,0,Travel_Rarely,Female,3.0,Healthcare Representative,Married,No,1.0,1.0,0.0,0,186656.0,0.0,8.0,0,0.0,Mid_Career_Family
37,0,Travel_Rarely,Female,3.0,Manufacturing Director,Married,No,1.0,6.0,4.0,1,77364.0,0.5,12.0,0,0.0,Mid_Career_Family
49,0,Travel_Rarely,Male,2.0,Research Director,Divorced,Yes,1.0,31.0,0.0,0,331534.0,0.2903225806451613,7.0,0,18.0,Senior
24,0,Travel_Rarely,Male,4.0,Research Scientist,Married,Yes,2.0,6.0,1.0,0,29975.0,0.6666666666666666,9.0,1,23.0,Other
26,0,Travel_Rarely,Male,3.0,Sales Executive,Married,No,2.0,5.0,1.0,0,125440.0,0.8,9.0,0,0.0,Other
24,0,Travel_Rarely,Male,2.0,Laboratory Technician,Married,No,1.0,1.0,0.0,0,44667.0,0.0,7.0,0,0.0,Other
50,0,Travel_Frequently,Male,3.0,Manager,Married,No,1.0,32.0,10.0,0,200200.0,0.21875,11.0,0,0.0,Senior
25,0,Travel_Rarely,Male,3.0,Sales Representative,Married,No,0.0,7.0,0.0,0,23056.0,0.8571428571428571,9.0,0,0.0,Other
24,1,Travel_Frequently,Female,3.0,Laboratory Technician,Married,Yes,1.0,6.0,1.0,0,46176.0,0.3333333333333333,9.0,1,7.0,Other
30,1,Travel_Frequently,Male,2.0,Sales Representative,Married,No,1.0,1.0,0.0,0,36594.0,0.0,10.0,0,0.0,Mid_Career_Family
34,0,Travel_Rarely,Male,2.0,Research Scientist,Married,Yes,1.0,6.0,1.0,0,47086.0,0.5,7.0,0,1.0,Mid_Career_Family
31,1,Travel_Rarely,Male,3.0,Sales Executive,Divorced,No,0.0,3.0,1.0,0,71961.0,0.6666666666666666,13.0,0,0.0,Mid_Career_Family
35,0,Travel_Rarely,Male,2.0,Laboratory Technician,Single,No,0.0,3.0,0.0,1,51534.0,0.6666666666666666,8.0,0,0.0,Other
31,0,Travel_Rarely,Male,4.0,Sales Executive,Divorced,No,2.0,7.0,5.0,1,120120.0,1.0,7.0,0,0.0,Mid_Career_Family
27,0,Travel_Rarely,Female,2.0,Research Scientist,Divorced,No,2.0,5.0,0.0,0,26244.0,0.6,11.0,0,0.0,Other
37,0,Travel_Rarely,Male,3.0,Sales Executive,Married,Yes,1.0,3.0,1.0,0,105622.0,0.0,8.0,0,2.0,Mid_Career_Family
20,0,Travel_Rarely,Female,2.0,Research Scientist,Single,No,0.0,1.0,0.0,0,36868.0,0.0,6.0,0,0.0,Young_Single
42,0,Travel_Rarely,Female,3.0,Healthcare Representative,Married,No,2.0,10.0,2.0,0,53157.0,0.2,8.0,0,0.0,Mid_Career_Family
43,0,Travel_Rarely,Male,2.0,Research Director,Divorced,Yes,1.0,1.0,0.0,0,232778.0,0.0,9.0,1,6.0,Mid_Career_Family
38,0,Travel_Rarely,Female,3.0,Research Scientist,Single,No,0.0,0.0,0.0,0,44523.0,,10.0,0,0.0,Other
43,0,Travel_Frequently,Male,3.0,Laboratory Technician,Divorced,Yes,1.0,8.0,4.0,0,73827.0,0.875,8.0,0,9.0,Mid_Career_Family
48,0,Travel_Rarely,Female,2.0,Manager,Married,No,1.0,3.0,0.0,0,169422.0,0.6666666666666666,13.0,0,0.0,Senior
44,0,Travel_Rarely,Female,2.0,Human Resources,Single,No,0.0,2.0,0.0,1,65835.0,1.0,10.0,0,0.0,Other
34,0,Travel_Rarely,Female,3.0,Sales Representative,Divorced,Yes,2.0,8.0,0.0,0,46422.0,0.75,7.0,0,14.0,Mid_Career_Family
27,1,Travel_Rarely,Male,3.0,Sales Representative,Divorced,No,1.0,4.0,0.0,0,33451.0,0.5,11.0,0,0.0,Other
21,0,Travel_Rarely,Male,3.0,Sales Representative,Single,No,0.0,3.0,1.0,0,37917.0,0.6666666666666666,8.0,0,0.0,Young_Single
44,0,Travel_Rarely,Male,3.0,Manager,Married,Yes,1.0,2.0,0.0,0,234156.0,0.5,7.0,0,3.0,Mid_Career_Family
22,0,Travel_Rarely,Male,3.0,Research Scientist,Married,No,0.0,2.0,2.0,0,55460.0,1.0,9.0,0,0.0,Other
33,0,Travel_Rarely,Male,3.0,Sales Executive,Divorced,No,0.0,5.0,1.0,0,85248.0,0.4,7.0,0,0.0,Mid_Career_Family
32,0,Travel_Rarely,Female,3.0,Research Scientist,Married,Yes,1.0,6.0,0.0,0,75864.0,0.8333333333333334,9.0,1,9.0,Mid_Career_Family
30,0,Travel_Frequently,Female,3.0,Research Scientist,Divorced,No,1.0,1.0,0.0,0,41660.0,0.0,8.0,0,0.0,Mid_Career_Family
53,0,Travel_Rarely,Female,3.0,Sales Executive,Single,No,0.0,14.0,8.0,0,167620.0,0.7142857142857143,7.0,0,0.0,Senior
34,0,Travel_Rarely,Male,3.0,Research Scientist,Married,No,1.0,10.0,8.0,0,32292.0,0.8,8.0,0,0.0,Mid_Career_Family
45,1,Travel_Frequently,Female,3.0,Sales Executive,Married,No,2.0,1.0,0.0,0,60004.0,0.0,11.0,0,0.0,Senior
26,0,Travel_Rarely,Female,3.0,Laboratory Technician,Married,Yes,1.0,3.0,0.0,0,34567.0,0.6666666666666666,7.0,0,6.0,Other
37,0,Travel_Rarely,Male,3.0,Manufacturing Director,Married,No,1.0,10.0,7.0,0,141510.0,0.8,8.0,0,0.0,Mid_Career_Family
29,0,Travel_Rarely,Female,3.0,Sales Executive,Married,No,1.0,6.0,1.0,0,77854.0,0.3333333333333333,12.0,0,0.0,Other
35,0,Travel_Rarely,Male,1.0,Research Scientist,Single,No,0.0,17.0,11.0,0,86398.0,0.47058823529411764,9.0,0,0.0,Other
33,0,Travel_Frequently,Male,3.0,Healthcare Representative,Divorced,No,1.0,13.0,4.0,0,177675.0,0.5384615384615384,9.0,0,0.0,Mid_Career_Family
54,0,Travel_Rarely,Male,3.0,Human Resources,Married,No,1.0,9.0,7.0,0,160875.0,0.1111111111111111,8.0,0,0.0,Senior
36,0,Travel_Rarely,Male,2.0,Manufacturing Director,Divorced,Yes,1.0,3.0,0.0,0,97317.0,0.6666666666666666,10.0,1,9.0,Mid_Career_Family
27,0,Travel_Rarely,Male,2.0,Research Scientist,Single,No,0.0,4.0,1.0,0,26585.0,0.25,8.0,0,0.0,Young_Single
20,1,Travel_Rarely,Male,3.0,Research Scientist,Single,Yes,0.0,1.0,1.0,0,11099.0,1.0,6.0,0,10.0,Young_Single
33,1,Travel_Frequently,Male,3.0,Research Scientist,Single,Yes,0.0,10.0,9.0,0,36828.0,0.7,14.0,1,3.0,Other
35,0,Non-Travel,Male,2.0,Laboratory Technician,Married,No,2.0,1.0,0.0,0,23058.0,0.0,8.0,0,0.0,Mid_Career_Family
23,0,Travel_Rarely,Male,4.0,Research Scientist,Married,No,1.0,3.0,0.0,0,45104.0,0.6666666666666666,13.0,0,0.0,Other
25,0,Travel_Rarely,Male,4.0,Sales Executive,Married,No,1.0,3.0,1.0,0,106722.0,0.6666666666666666,8.0,0,0.0,Other
38,0,Travel_Rarely,Female,2.0,Sales Executive,Single,No,0.0,7.0,0.0,0,80560.0,0.7142857142857143,8.0,0,0.0,Other
29,0,Travel_Frequently,Male,1.0,Research Scientist,Divorced,No,1.0,10.0,2.0,0,48960.0,0.8,7.0,0,0.0,Other
48,0,Travel_Rarely,Male,4.0,Sales Executive,Married,No,0.0,2.0,2.0,0,97440.0,1.0,9.0,0,0.0,Senior
27,0,Travel_Frequently,Female,4.0,Sales Executive,Divorced,Yes,2.0,6.0,0.0,0,92940.0,0.6666666666666666,7.0,0,3.0,Other
37,0,Travel_Rarely,Male,4.0,Research Scientist,Single,No,0.0,1.0,0.0,0,79560.0,0.0,8.0,0,0.0,Other
50,0,Travel_Rarely,Male,4.0,Laboratory Technician,Married,Yes,3.0,20.0,3.0,0,35431.0,0.4,7.0,0,28.0,Senior
34,0,Travel_Rarely,Female,2.0,Healthcare Representative,Single,No,0.0,8.0,7.0,0,120694.0,0.875,8.0,0,0.0,Other
24,1,Travel_Rarely,Female,3.0,Sales Executive,Single,No,0.0,2.0,2.0,1,64078.0,0.0,12.0,0,0.0,Young_Single
39,0,Travel_Rarely,Female,2.0,Healthcare Representative,Single,No,0.0,20.0,11.0,0,50083.0,0.5,9.0,0,0.0,Other
32,0,Travel_Rarely,Male,3.0,Sales Executive,Single,No,0.0,10.0,0.0,0,64752.0,0.8,6.0,0,0.0,Other
50,1,Travel_Frequently,Male,3.0,Sales Executive,Married,Yes,1.0,4.0,1.0,0,95144.0,0.75,11.0,1,8.0,Senior
38,0,Travel_Rarely,Female,4.0,Healthcare Representative,Single,No,0.0,9.0,1.0,0,99125.0,0.8888888888888888,9.0,0,0.0,Other
27,0,Travel_Rarely,Female,3.0,Manufacturing Director,Married,No,0.0,9.0,0.0,0,81532.0,0.7777777777777778,9.0,0,0.0,Other
32,0,Travel_Rarely,Female,3.0,Research Director,Single,No,0.0,7.0,7.0,0,167385.0,1.0,6.0,0,0.0,Other
47,0,Travel_Rarely,Male,3.0,Sales Executive,Single,No,0.0,7.0,1.0,0,59520.0,1.0,8.0,0,0.0,Senior
40,0,Travel_Frequently,Male,2.0,Sales Executive,Married,Yes,1.0,18.0,1.0,0,219975.0,0.6666666666666666,9.0,1,5.0,Mid_Career_Family
53,0,Travel_Rarely,Male,4.0,Research Director,Married,No,0.0,5.0,1.0,0,281466.0,0.6,8.0,0,0.0,Senior
41,0,Travel_Rarely,Male,2.0,Manager,Divorced,No,3.0,21.0,12.0,0,287115.0,0.2857142857142857,10.0,0,0.0,Mid_Career_Family
60,0,Travel_Rarely,Male,3.0,Sales Executive,Single,No,0.0,2.0,2.0,1,75670.0,1.0,11.0,0,0.0,Senior
27,0,Travel_Frequently,Male,3.0,Manufacturing Director,Divorced,No,2.0,9.0,1.0,0,184653.0,0.7777777777777778,10.0,0,0.0,Other
41,0,Travel_Rarely,Male,2.0,Manager,Married,No,1.0,22.0,2.0,0,230268.0,0.45454545454545453,8.0,0,0.0,Mid_Career_Family
50,0,Travel_Rarely,Male,3.0,Sales Representative,Married,No,1.0,2.0,2.0,1,58125.0,1.0,7.0,0,0.0,Senior
28,1,Travel_Rarely,Female,1.0,Research Scientist,Single,Yes,0.0,7.0,3.0,1,28808.0,1.0,10.0,1,1.0,Young_Single
36,0,Non-Travel,Female,4.0,Research Director,Married,No,1.0,8.0,0.0,1,163982.0,0.625,14.0,0,0.0,Mid_Career_Family
38,0,Travel_Rarely,Female,3.0,Manufacturing Director,Single,Yes,0.0,1.0,0.0,1,110054.0,0.0,6.0,0,1.0,Other
44,0,Non-Travel,Male,1.0,Laboratory Technician,Single,No,0.0,5.0,1.0,0,51912.0,0.8,10.0,0,0.0,Other
47,0,Travel_Frequently,Female,3.0,Sales Executive,Divorced,Yes,2.0,22.0,11.0,0,165240.0,0.5909090909090909,7.0,0,3.0,Senior
30,0,Travel_Rarely,Male,3.0,Sales Executive,Divorced,No,1.0,8.0,7.0,1,121992.0,0.875,7.0,0,0.0,Mid_Career_Family
29,0,Travel_Rarely,Male,3.0,Sales Representative,Single,No,0.0,1.0,0.0,0,29062.0,0.0,8.0,0,0.0,Young_Single
42,1,Travel_Frequently,Male,4.0,Research Scientist,Divorced,Yes,0.0,2.0,2.0,1,33108.0,1.0,7.0,0,19.0,Mid_Career_Family
43,0,Travel_Frequently,Male,2.0,Sales Executive,Married,No,1.0,2.0,2.0,0,122472.0,1.0,6.0,0,0.0,Mid_Career_Family
34,0,Travel_Rarely,Female,3.0,Healthcare Representative,Single,No,0.0,5.0,4.0,0,67562.0,0.6,8.0,0,0.0,Other
23,0,Travel_Rarely,Male,3.0,Laboratory Technician,Married,No,1.0,4.0,0.0,0,35000.0,0.5,9.0,0,0.0,Other
39,0,Travel_Rarely,Female,4.0,Human Resources,Married,No,1.0,8.0,3.0,1,95835.0,0.75,11.0,0,0.0,Mid_Career_Family
56,0,Travel_Rarely,Male,3.0,Healthcare Representative,Married,No,0.0,10.0,1.0,0,122133.0,0.1,8.0,0,0.0,Senior
40,0,Travel_Rarely,Female,2.0,Research Scientist,Single,Yes,0.0,4.0,2.0,0,46840.0,0.75,6.0,0,2.0,Other
27,0,Travel_Rarely,Female,2.0,Healthcare Representative,Single,No,0.0,7.0,0.0,1,129409.0,1.0,13.0,0,0.0,Young_Single
29,0,Travel_Rarely,Male,3.0,Sales Representative,Divorced,No,2.0,2.0,2.0,0,32158.0,1.0,7.0,0,0.0,Other
53,0,Travel_Rarely,Male,3.0,Laboratory Technician,Single,No,0.0,2.0,2.0,0,41650.0,1.0,5.0,0,0.0,Senior
35,0,Non-Travel,Female,3.0,Healthcare Representative,Divorced,No,1.0,1.0,0.0,0,56023.0,0.0,10.0,0,0.0,Mid_Career_Family
32,0,Travel_Frequently,Male,3.0,Laboratory Technician,Married,No,2.0,10.0,4.0,0,79635.0,0.7,8.0,0,0.0,Mid_Career_Family
38,0,Travel_Rarely,Male,3.0,Research Scientist,Married,Yes,1.0,1.0,0.0,1,39741.0,1.0,10.0,1,2.0,Mid_Career_Family
34,0,Travel_Rarely,Female,3.0,Manufacturing Director,Divorced,No,1.0,0.0,0.0,0,71694.0,,11.0,0,0.0,Mid_Career_Family
52,0,Travel_Rarely,Male,2.0,Manager,Married,No,0.0,34.0,1.0,0,185416.0,0.47058823529411764,11.0,0,0.0,Senior
33,1,Travel_Rarely,Male,3.0,Research Scientist,Single,Yes,0.0,10.0,7.0,0,34918.0,0.8,7.0,0,1.0,Other
25,0,Travel_Rarely,Female,3.0,Sales Executive,Single,No,0.0,6.0,1.0,0,142140.0,0.6666666666666666,9.0,0,0.0,Young_Single
45,0,Travel_Rarely,Male,1.0,Sales Representative,Single,No,0.0,8.0,3.0,0,86216.0,0.125,11.0,0,0.0,Senior
23,0,Travel_Rarely,Male,4.0,Research Scientist,Single,No,0.0,2.0,0.0,0,63090.0,1.0,9.0,0,0.0,Young_Single
47,1,Travel_Frequently,Female,4.0,Sales Executive,Single,Yes,0.0,5.0,1.0,1,76764.0,0.6,8.0,0,27.0,Senior
34,0,Travel_Rarely,Male,3.0,Sales Executive,Single,No,0.0,6.0,1.0,0,138028.0,0.6666666666666666,6.0,0,0.0,Other
